id,question,answer,updatedDate,subcategory,category,category_id,subcategory_id,lastEditor_id,lastEditor_name,lastEditor_username
a3b53511-1b07-4f8e-a8fd-4c1681f8295a,วิชาเลือกที่มีวิชาบังคับลงก่อน หลักสูตรนานาชาติ?,"CPE 328 ระบบสมองกลฝังตัว Embedded Systems
วิชาบังคับก่อน : CPE 223
CPE 341 การออกแบบการทำให้เหมาะและวิศวกรรมความเชื่อถือได้ Optimization Design and Reliability Engineering
วิชาบังคับก่อน : CPE 212
CPE 342 ภาษาโปรแกรมจาวา Java Programming Language
วิชาบังคับก่อน : CPE 100
CPE 343 การวิเคราะห์และออกแบบเชิงอ็อบเจกต์ Object Oriented Analysis and Design
วิชาบังคับก่อน : CPE 100
CPE 345 ระบบควบคุมอัตโนมัติ Automatic Control Systems
วิชาบังคับก่อน : CPE 315
CPE 345 ระบบควบคุมอัตโนมัติ Automatic Control Systems
วิชาบังคับก่อน : CPE 315
CPE 351 การประมวลผลสมรรถนะสูงและเทคโนโลยีก้อนเมฆ High Performance Computing and Cloud Technologies
วิชาบังคับก่อน : CPE 224
CPE 361 คอมพิวเตอร์กราฟิกส์ Computer Graphics
วิชาบังคับก่อน : MTH 102
CPE 371 ปัญญาประดิษฐ์ Artificial Intelligence
วิชาบังคับก่อน : CPE 212
CPE 374 ปฏิสัมพันธ์ระหว่างมนุษย์กับคอมพิวเตอร์ Human-Computer Interaction
วิชาบังคับก่อน: CPE 100
CPE 376 การเขียนโปรแกรมหุ่นยนต์อัจฉริยะ Intelligent Robot Programming
วิชาบังคับก่อน : CPE 100
CPE 381 ความมั่นคงของข้อมูลสำหรับการสื่อสารสื่อประสม Data Security for Multimedia Communications
วิชาบังคับก่อน : CPE 121
CPE 382 ความมั่นคงของสารสนเทศและคอมพิวเตอร์ Computer and Information Security
วิชาบังคับก่อน : CPE 121
CPE 406 การศึกษาเชิงบูรณาการกับการทำงาน Work-Integrated Learning II
วิชาบังคับก่อน : CPE 405
CPE 452 การเจาะหาเหมืองข้อมูล Data Mining
วิชาบังคับก่อน: CPE 212
CPE 462 การประมวลผลสัญญาณดิจิทัล Digital Signal Processing
วิชาบังคับก่อน : CPE 315
CPE 463 การประมวลผลรูปภาพและการมองเห็นด้วยคอมพิวเตอร์ Image Processing and Computer Vision
วิชาบังคับก่อน : MTH 201
CPE 466 คอมพิวเตอร์แอนิเมชัน Computer Animation
วิชาบังคับก่อน: CPE 361
CPE 467 การออกแบบและการพัฒนาเกม Game Design and Development
วิชาบังคับก่อน: CPE 361
_________________________________________________
LNG 121 การเรียนภาษาและวัฒนธรรม 3 (Learning Language and Culture) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
LNG 122 การเรียนภาษาอังกฤษด้วยตนเอง (English Through Independent Learning) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
LNG 231 สุนทรียะแห่งการอ่าน (Reading Appreciation) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
LNG 232 การแปลเบื้องต้น (Basic Translation) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
LNG 233 การอ่านอย่างมีวิจารณญาน (Critical Reading) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107
LNG 234 การสื่อสารระหว่างวัฒนธรรม  (Intercultural Communication) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107  
LNG 235 ภาษาอังกฤษเพื่องานชุมชน ) (English for Community Work)  
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
LNG 243 การอ่านและการเขียนเพื่อความส าเร็จในวิชาชีพ (Reading and Writing for Career Success) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
LNG 410 ภาษาอังกฤษธุรกิจ (Business English)  
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 










",2021-05-12T19:42:58.000Z,หลักสูตรนานาชาติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,4a51d8ad-29b1-4d04-9f9c-09f6b83ab84e,root-id,rootadmin,root
a42e4f65-eac8-488c-aefe-a97c73408392,ถ้าวิชาเรียน sec เต็มแล้วทำยังไง,"ให้นักศึกษาเขียนคำร้อง สทน.25 หรือ สทน.26 ที่ผ่านการอนุมัติจาก 1.อาจารย์ผู้สอน และ 2.อ.ที่ปรึกษา 
เฉพาะ GEN/LNG/SSC อ.ผู้สอนจะไม่มีสิทธิ์เซ็น ต้องติดต่อส่วนกลางของคณะศิลปะศาสตร์เท่านั้น รายละเอียดดังนี้
1. GEN อ.ปาณเลิศ, อ.สุพรรษา (ตึกศิลป์ ชั้น 2)
2. LNG อ.สมพธู (ตึกศิลป์ ชั้น 2)
3. SSC อ.ศิริพันธ์ (ตึกศิลป์ ชั้น 8)
เฉพาะ GEN101 อ.อังคณา (โรงยิม ชั้น 3)
สามารถ Download คำร้องได้ที่นี่ https://regis.kmutt.ac.th/web/form/      ",2021-05-12T19:43:13.000Z,sec,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,a5cecd28-eea2-4f15-8422-2bb412199c5d,root-id,rootadmin,root
a6fca0b3-e0c9-4bd5-b02b-c1e5d8a4f404,กรณีเพิ่มและลดรายวิชา จะได้รับเงินคืนไหม หรือ ต้องจ่ายเงินเพิ่มเท่าไหร่,"การลดรายวิชา นศ. จะได้รับเงินคืน 80% ของค่าหน่วยกิตเพื่อนำไปจ่ายในรายวิชาที่เพิ่ม, หากกรณีลงเพิ่ม นักศึกษาต้องจ่ายวิชาใหม่เพิ่ม 20% ของค่าหน่วยกิต",2021-05-12T19:43:10.000Z,เพิ่มลดรายวิชา,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,a52f4ea3-2ec2-4373-9351-1cae1be707a7,root-id,rootadmin,root
ac1526d0-f5d7-4908-b706-77871bb132f5,"วิศวะคอม/หลักสูตรนานาชาติปี 2 เทอม 2
ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เรียนทั้งหมด 18 หน่วยกิต ได้แก่  
CPE 213 แบบจำลองข้อมูล (Data Models)
CPE 224 สถาปัตยกรรมคอมพิวเตอร์ (Computer Architectures)
CPE 231 ระบบฐานข้อมูล (Database Systems)
STA 302 สถิติสำหรับวิศวกร (Statistics for Engineers)
GEN 111 มนุษย์กับหลักจริยศาสตร์เพื่อการดำเนินชีวิต (Man and Ethics of Living)
GEN xxx วิชาเลือกหมวดวิชาศึกษาทั่วไป 1 (General Education Elective I)",2021-05-12T19:42:53.000Z,หลักสูตรนานาชาติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,4a51d8ad-29b1-4d04-9f9c-09f6b83ab84e,root-id,rootadmin,root
ad7e2ffc-58b5-488e-90ad-ebb90cfa4cba,ถ้าจะสมัครเข้าโครงการ Active Recruitment ใช้เอกสารอะไรบ้าง?,"1.พิจารณาจากแฟ้มสะสมผลงาน (Portfolio) ที่ประกอบด้วย ประวัติส่วนตัว (ระบุหมายเลขโทรศัพท์และอีเมลให้ชัดเจน) ประวัติการศึกษา (แสดงผลการเรียน 5 ภาคการศึกษา) ประวัติผลงาน รางวัลที่ได้รับ ประวัติการฝึกอบรม และอื่นๆ
2. ผลการเรียน
3. ผลการทดสอบภาษาอังกฤษ เช่น TOEFL TOEIC IELS (ถ้ามี) *สำหรับผู้สมัครหลักสูตรนานาชาติ
สามารถเข้าไปดูรายละเอียดเพิ่มเติมได้ที่
https://www.cpe.kmutt.ac.th/th/active-recruitment",2021-05-12T19:42:50.000Z,Active Recruitment,การรับเข้านักศึกษา,5008a257-f9dd-41a1-8c7e-d40842def6ce,bd7c53c0-8a9a-4286-bc5e-b92a573dba2a,root-id,rootadmin,root
adbedeee-8ca1-4f73-b27e-b82716145109,วิศวกรรมคอมพิวเตอร์หลักสูตรนานาชาติ ปีที่ 3 เรียนอะไรบ้าง?,"วิิชาBusiness and Data Science เช่น Big Data, Bussiness Intelligence เป็นต้น วิชาเลือกเสรีตามความสนใจและการฝึกงานภาคฤดูร้อน",2021-05-12T19:43:00.000Z,หลักสูตรนานาชาติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,4a51d8ad-29b1-4d04-9f9c-09f6b83ab84e,root-id,rootadmin,root
aea0f876-d385-4e75-94b5-b046d98aff2e,วิชา CPE327/Software engineering มีวิชาตัวต่อมั้ยครับ?,ไม่มีค่ะ,2021-05-12T19:43:05.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
afae1bba-e716-4e70-a0e4-680741475b63,ปี 4 ต้องส่งเอกสารทุกอย่างภายในวันที่เท่าไหร่,นักศึกษาชั้นปีที่ 4 ต้องส่งเอกสารทุกอย่างภายในวันที่ 15 กรกฎาคม 2563,2021-05-28T16:05:40.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
b24d9160-7b19-49c8-b0f9-57ed39fe428e,ดรอปได้ถึงเมื่อไหร่?,นักศึกษาสามารถตรวจสอบวันสุดท้ายของการถอนวิชาตามกำหนดการลงทะเบียนเรียนได้ที่ https://regis.kmutt.ac.th/web/registration/ ,2021-05-12T19:43:08.000Z,เพิ่มลดรายวิชา,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,a52f4ea3-2ec2-4373-9351-1cae1be707a7,root-id,rootadmin,root
b32a871e-8659-400f-9927-408c41d7a8c5,ทุนจ้างงานคืออะไร？,เป็นทุนที่มีวัตถุประสงค์ส่งเสริมนักศึกษาในช่วงเวลาว่างจากการเรียน โดยใช้เวลาให้เป็นประโยชน์ สร้างเสริมประสบการณ์ ทำให้มีใจรักในการทำงาน และเป็นการหารายได้พิเศษ สำหรับนักศึกษาขาดแคลนทุนทรัพย์,2021-05-12T19:43:18.000Z,ทุนจ้างงาน,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,0d88a5ee-faa6-47fd-84ed-1bd9320e9301,root-id,rootadmin,root
b38360b8-15e8-44a2-be20-f9ab9ff3c931,วิศวะคอมพิวเตอร์แต่ละหลักสูตรมีระยะเวลาในการศึกษากี่ปี?,ระดับปริญญาตรี ทุกหลักสูตรมีระยะเวลาการศึกษาตามหลักสูตรเต็มเวลา โดยปกติใช้เวลา 4 ปีการศึกษา และไม่เกิน 8 ปีการศึกษา,2021-05-12T19:43:03.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
b526faa2-5cbc-4202-9173-dcbd8150a2fc,ถ้าสนใจจะเรียนวิศวะคอม/ เปิดรับเมื่อไหร่ ช่วงไหนบ้าง?,สามารถติดตามการเปิดรับสมัครได้ผ่านจากเฟซบุคเพจ CPE KMUTT Admission ,2021-05-12T19:42:48.000Z,กำหนดการ/ประชาสัมพันธ์,การรับเข้านักศึกษา,5008a257-f9dd-41a1-8c7e-d40842def6ce,eb409b0d-8eb1-495b-820f-001123c841c4,root-id,rootadmin,root
b52b5e01-ffa8-4d5a-8b78-03ba3663c89a,วิศวกรรมคอมพิวเตอร์หลักสูตรวิทยาศาตร์ข้อมูลสุขภาพ มีกี่หน่วยกิต? ,จำนวนหน่วยกิตรวมตลอดหลักสูตร 125 หน่วยกิต,2021-05-12T19:43:03.000Z,หลักสูตรวิทยาศาสตรบัณฑิต,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,89dfc789-bbf1-42af-9d2d-b61e2cfda321,root-id,rootadmin,root
b5730843-bf83-4a24-83a3-1b963da467df,สามารถเช็คกำหนดการลงทะเบียนเรียนได้ที่ไหน?,สามารถเช็คกำหนดการลงทะเบียนเรียนได้ที่นี่ https://regis.kmutt.ac.th/web/registration/,2021-05-12T19:43:11.000Z,ลงทะเบียนเรียน,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,f1a00097-779e-42fc-87f4-dfd4b3a339f3,root-id,rootadmin,root
b6189182-95d1-4c1d-a42f-35ee93a1a03a,วิศวะคอมหลักสูตรปกติมีระยะเวลาในการศึกษากี่ปี?,ระดับปริญญาตรี ระยะเวลาการศึกษาตามหลักสูตรเต็มเวลา โดยปกติใช้เวลา 4 ปีการศึกษา และไม่เกิน 8 ปีการศึกษา,2021-05-12T19:43:02.000Z,หลักสูตรปกติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,919dae89-bf87-4777-aef1-918fc0a4e862,root-id,rootadmin,root
b6ec2094-5b80-4091-978a-a18310d05d67,หลักสูตรวิทยาศาสตร์ข้อมูลสุขภาพจบมาแล้วทำงานในสายใดบ้าง?,"- นักวิทยาศาสตร์ข้อมูล
- นักระบาดวิทยา
- นักพัฒนาซอฟต์แวร์และระบบข้อมูล
-นักวิเคราะห์และออกแบบระบบคอมพิวเตอร์
-ผู้ดูแลระบบเครือข่ายและคลังข้อมูล",2021-05-12T19:43:16.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
b753ceab-d6c4-4f6e-9cf4-e7ff1b0dae2f,ลงทะเบียนเรียนล่าช้าใช้เอกสารอะไรบ้าง,"เอกสารที่ต้องมี สทน.01 คำร้องทั่วไป และ สทน.26 รายวิชาที่ขอลงล่าช้า เพิ่ม เปลี่ยนกลุ่ม, 
ซึ่งสามารถ  Download คำร้องต่างๆ ได้ที่นี่ https://regis.kmutt.ac.th/web/form/  ",2021-05-12T19:43:10.000Z,ลงทะเบียนเรียน,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,f1a00097-779e-42fc-87f4-dfd4b3a339f3,root-id,rootadmin,root
b9842a9d-e8d5-4d7a-9ab1-d6e4d28db5df,วิชาภาษาอังกฤษ LNG มีเกณท์การเรื่มเรียนอย่างไร หลักสูตรนานาชาติ ?,"LNG 106การฟังและการพูดเชิงวิชาการ (Academic Listening and Speaking)
วิชาบังคับก่อน : LNG 105 ภาษาอังกฤษเชิงวิชาการสำหรับนักศึกษานานาชาติ หรือมีคะแนนสอบภาษาอังกฤษไม่ต่ำกว่า 56% (ตามเกณฑ์การคัดเลือกนักศึกษาของ
มหาวิทยาลัยฯ)
LNG 107การอ่านและการเขียนเชิงวิชาการ (Academic Reading and Writing)
วิชาบังคับก่อน : LNG 106 การฟังและการพูดเชิงวิชาการ หรือมีคะแนนสอบภาษาอังกฤษไม่ต่ำกว่า 76% (ตามเกณฑ์การคัดเลือกนักศึกษาของมหาวิทยาลัยฯ)""",2021-05-12T19:43:03.000Z,หลักสูตรนานาชาติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,4a51d8ad-29b1-4d04-9f9c-09f6b83ab84e,root-id,rootadmin,root
b9c6cd89-c170-4897-8420-df2b4ad09ea3,ตารางสอบซ้อนต้องทำยังไง?,"นักศึกษาสามารถใช้เอกสาร สทน.19 เพื่อขอการเปลี่ยนกลุ่มวิชาเรียนได้ แล้วจึงส่งตอให้ภาควิชา
ลายเซ็นต์ที่ต้องการ;
1. อาจารย์ที่ปรึกษา 
2. เลขานุการภาควิชา 
3. หัวหน้าภาควิชา
*หมายเหตุ เฉพาะนักศึกษาปีที่ 4 เท่านั้น, ขอสอบซ้อนได้ไม่เกิน 2 วิชา
สามารถ Download คำร้องได้ที่นี่ https://regis.kmutt.ac.th/web/form/  ",2021-05-12T19:43:08.000Z,ตารางสอบ,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,4aac0a9b-159d-4fd0-b237-6c7c3ae1b76b,root-id,rootadmin,root
ba079589-f3f5-41a6-991e-9087b92f7e55,วิศวะคอมหลักสูตรนานาชาติมีอัตราค่าเรียนเท่าไหร่,"รวมค่าใช้จ่ายตลอดหลักสูตร 4 ปี ประมาณ 448,000 บาท โดยมีค่าบำรุงการศึกษาเหมาจ่าย 56,000 บาท /ภาคการศึกษา หรือ 112,000 บาท /ปีการศึกษา",2021-05-12T19:43:02.000Z,หลักสูตรนานาชาติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,4a51d8ad-29b1-4d04-9f9c-09f6b83ab84e,root-id,rootadmin,root
bc0b92a8-8009-45c3-8f91-8224975bae98,อาจารย์ในภาควิชาวิศวะคอม/มีใครบ้าง? ,สามารถดูรายชืออาจารย์ และบุคคลากรรวมถึงช่องทางการติดต่อได้ที่ https://www.cpe.kmutt.ac.th/th/staff,2021-05-12T19:43:13.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
bc547717-8c58-4f33-8c88-84db3f116625,หากไม่่สามารถฝึกงานได้ต้องทำอย่างไร,นักศึกษาสามารถติดต่อที่ ภาควิชาหรืออาจารย์ที่ปรึกษา เพื่อขอรายละเอียดแผนการการฝึกงานได้,2021-05-12T19:43:07.000Z,ฝึกงาน,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,b75ca45f-e54c-47ff-9103-605fdbd2b554,root-id,rootadmin,root
bf0396d1-e73d-4e4b-8fd1-02c516079012,"วิศวะคอม/หลักสูตรปกติ ปี 3 เทอม 1
ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เรียนทั้งหมด 19 หน่วยกิต
CPE 212 การออกแบบขั้นตอนวิธี (Algorithm Design) 
CPE 223 อิเล็กทรอนิกส์ดิจิทัลและการออกแบบวงจรเชิงตรรกะ (Digital Electronics and Logic Design) 
GEN 101 พลศึกษา (Physical Education) 
GEN 231 มหัศจรรย์แห่งความคิด (Miracle of Thinking) 
LNG 103 ภาษาอังกฤษเพื่อการสื่อสารในที่ทำงาน (English for Workplace Communication) 
MTH 201 คณิตศาสตร์3 3(3-0-6) (Mathematics III) 
CHM 103 เคมีพื้นฐาน 3(3-0-6) (Fundamental Chemistry) 
หรือ MIC 101 ชีววิทยาทั่วไป 3(3-0-6) (General Biology) ",2021-05-12T19:42:55.000Z,หลักสูตรปกติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,919dae89-bf87-4777-aef1-918fc0a4e862,root-id,rootadmin,root
bf8904cf-f543-4592-9a44-80bfc44163e9,วิศวกรรมคอมพิวเตอร์หลักสูตรปกติ มีกี่หน่วยกิต?,"มีทั้งหมด 127 หน่วยกิต โดยแบ่งเป็น
- หมวดวิชาศึกษาทั่วไป 31 หน่วยกิต 
- หมวดวิชาเฉพาะ 90 หน่วยกิต (วิชาแกน 30 หน่วยกิต,วิชาเฉพาะด้าน 48 หน่วยกิตและวิชาเลือก 12 หน่วยกิต)
- หมวดวิชาเลือกเสรี 6 หน่วยกิต",2021-05-12T19:43:01.000Z,หลักสูตรปกติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,919dae89-bf87-4777-aef1-918fc0a4e862,root-id,rootadmin,root
bf9e7e77-6c1c-4fb7-85a7-dfb75ee4b929,วิศวะคอม/หลักสูตรวิทยาศาสตร์ข้อมูลสุขภาพจบแล้วได้ปริญญาอะไร?,วท.บ.(วิทยาศาสตร์ข้อมูลสุขภาพ) ของวิทยาลัยวิทยาศาสตร์การแพทย์เจ้าฟ้าจุฬาภรณ์,2021-05-12T19:43:16.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
c0ce7bb4-bf85-4198-868c-b82d2cea86f5,หลักสูตรวิิทยาศาสตร์ข้อมูลสุขภาพคืออะไร?,"การร่วมมือระหว่าง คณะแพทยศาสตร์และการสาธารณะสุขราชวิทยาลัยจุฬาภรณ์ 
และคณะวิศวกรรมศาสตร์ KMUTT",2021-05-12T19:43:17.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
c0de3fd8-eda1-4baf-a2a2-19479be0d0ce,"วิชาภาษาอังกฤษ LNG มีเกณท์การเรื่มเรียนอย่างไร หลักสูตรวิทยาศาสตรบัณฑิต
สาขาวิชาวิทยาศาสตร์ข้อมูลสุขภาพ ?","LNG 102 ภาษาอังกฤษเชิงเทคนิค (Technical English)
วิชาบังคับก่อน : LNG 101 ภาษาอังกฤษทั่วไป (General English) หรือมีคะแนนสอบ ภาษาอังกฤษไม่ต่ำกว่า 50% (ตามเกณฑ์การคัดเลือกนักศึกษาของมหาวิทยาลัย)
LNG 103 ภาษาอังกฤษเพื่อการสื่อสารในที่ทำงาน (English for Workplace Communication)
วิชาบังคับก่อน : LNG 102 ภาษาอังกฤษเชิงเทคนิค (Technical English)",2021-05-12T19:43:03.000Z,หลักสูตรวิทยาศาสตรบัณฑิต,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,89dfc789-bbf1-42af-9d2d-b61e2cfda321,root-id,rootadmin,root
c11aeb5f-4983-47ff-be17-38e514deca85,"วิศวะคอม/หลักสูตรปกติ ปี 1 เทอม 1 
ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เรียนทั้งหมด 18 หน่วยกิต
CPE 100 การเขียนโปรแกรมคอมพิวเตอร์สำหรับวิศวกร 
CPE 101 เปิดโลกวิศวกรรมศาสตร์ 
(Engineering Exploration)
CPE 121 คณิตศาสตร์ดิสครีตสำหรับวิศวกรคอมพิวเตอร์ 
(Discrete Mathematics for Computer Engineers)
LNG 101 ภาษาองักฤษทั่วไป 3
(General English)
MTH 101 คณิตศาสตร์1 
(Mathematics I)
PHY 103 ฟิสิกส์ทั่วไปสำหรับนักศึกษาวิศวกรรมศาสตร์ 1 
(General Physics for Engineering Student I)",2021-05-28T17:13:30.000Z,หลักสูตรปกติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,919dae89-bf87-4777-aef1-918fc0a4e862,root-id,rootadmin,root
c3f2bb73-f705-46dc-9acf-0074b1b0aa85,วิชา CPE314/Computer networksมีวิชาตัวต่อมั้ยครับ?,ไม่มีค่ะ,2021-05-12T19:43:05.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
c44905b3-7f74-4cba-8ef5-7638e5393227,วิศวะคอม/ TCAS รอบ 1 มีโครงการไหนเปิดรับบ้าง?,"1.Early Admission for International Programs KMUTT (เฉพาะนานาชาติ)
2.Active Recuitment
3.2B-KMUTT
4.คัดเลือกตรงความสามารถพิเศษและทุนเพชรพระจอมเกล้า
5.คัดเลือกตรงเรียนดี เฉพาะหลักสูตรปกติ
6.KMUTT International Admission ครั้งที่ 1 (เฉพาะนานาชาติ)
7.มูลนิธิ สอวน.
8.รับนักเรียนโครงการ วมว.
9.โควตา รร.เป้าหมาย",2021-05-12T19:42:49.000Z,Admission,การรับเข้านักศึกษา,5008a257-f9dd-41a1-8c7e-d40842def6ce,55a96609-df63-4676-905b-65541e58643c,root-id,rootadmin,root
c62a0ed7-60e8-441e-bed8-31cedee2febd,วิศวะคอม/แล้วได้ปริญญาอะไร?,"วิศวะคอมพิวเตอร์หลักสูตรปกติ นานาชาติ และ เรสิเดทอล คอเรจ
ได้ปริญญา วศ.บ.() ส่วนหลักสูตรวิทยาศาสตร์ข้อมูลสุขภาพจะได้ใบปริญญา
วท.บ.(วิทยาศาสตร์ข้อมูลสุขภาพ) ของวิทยาลัยวิทยาศาสตร์การแพทย์เจ้าฟ้าจุฬาภรณ์",2021-05-12T19:43:17.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
c904f450-6180-4a2c-8c62-a1588024b0b8,วิศวกรรมคอมพิวเตอร์หลักสูตรปกติ ปีที่ 4 เรียนอะไรบ้าง?,วิชาเลือกตามความสนใจและ Senior Project,2021-05-12T19:43:00.000Z,หลักสูตรปกติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,919dae89-bf87-4777-aef1-918fc0a4e862,root-id,rootadmin,root
ca800f7b-3201-4c83-b051-036091eed8a4,อยากได้เอกสารเบิกค่าเทอมต้องเตรียมอะไรบ้าง,นักศึกษาสามารถดำเนินการตามวิธีการดังนี้ได้ https://regis.kmutt.ac.th/order/Slip.pdf,2021-05-12T19:43:09.000Z,เอกสาร,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,fa40cb26-386c-4330-a166-f26f41f7f0f7,root-id,rootadmin,root
caf41bf6-f378-4e57-ba60-981a643e70ea,เรียนจบต้องใช้คะแนนอังกฤษอะไรบ้าง ขั้นตํ่าเท่าไหร่??,"นักศึกษา ชั้นปีที่ 4 หลักสูตรนานาชาตินานาชาติ บังคับต้องยื่นคะแนน 
TOEFL 500, TOIEC 600, IELTS 5.5, TETET 5 ก่อนจบการศึกษา
ส่วนนักศึกษาหลักสูตรปกติ จำเป็นต้องสอบคะแนนภาษาอังกฤษ แต่ไม่กำหนดขั้นตํ่า",2021-05-12T19:43:17.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
cb6e13de-e7de-484c-9190-58aa2f417c2e,วิชา CPE326/Operating systems มีวิชาตัวต่อมั้ยครับ?,ไม่มีค่ะ,2021-05-12T19:43:05.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
cdbe8042-13e7-4908-abb2-8c683b53e460,เกียรตินิยมอันดับ 1 อยู่ที่เท่าไหร่?,ตั้งแต่เกรด 3.60 ขึ้นไป,2021-05-12T19:43:14.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
ce4fa27f-66f7-41e8-9902-a694788fa45c,มีเงินไม่พอจ่าย ทำอะไรได้บ้าง?,นักศึกษาปริญญาตรีสามารถทำงานักบภาควิชาเพื่อขอทุนได้ โดยจะมีทุนผู้ช่วยสอนม ทุนจ้างงาน ทุนต่างประเทศ และสามารถดูรายละเอียดเพิ่มเติมขิงทุนได้ที่ https://www.cpe.kmutt.ac.th/th/scholarship,2021-05-12T19:43:17.000Z,ทุน,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,6fa0817a-a721-43fa-bff0-8ddc3554759d,root-id,rootadmin,root
cf4281df-bdbf-428e-8e71-a6550d88e3c4,วิศวะคอม/ สามารถสมัครเข้าเรียนยังไงได้บ้าง มีรอบอะไรเปิดรับบ้าง?,"มีทั้งหมด 4 รอบ โดยแบ่งเป็น
TCAS รอบที่ 1 แฟ้มสะสมผลงาน หรือ Portfolio โดยไม่มีการสอบข้อเขียน มีทั้งหมด 9 โครงการย่อย
TCAS รอบที่ 2 โควตา มีทั้งหมด 6 โครงการย่อย
TCAS รอบที่ 3 รับตรงร่วมกันรอบที่ 1 Admission1
TCAS รอบที่ 4 รับตรงร่วมกันรอบที่ 2 Admission2",2021-05-12T19:42:49.000Z,Admission,การรับเข้านักศึกษา,5008a257-f9dd-41a1-8c7e-d40842def6ce,55a96609-df63-4676-905b-65541e58643c,root-id,rootadmin,root
